id,year,ymdh,station,color,original_path,original_filename,crop_filename,confidence,bbox_x,bbox_y,bbox_width,bbox_height,image_width,image_height,crop_width,crop_height
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2321.JPG,IMG_2321.JPG,HFW12-F7_2016_201603220932_IMG_2321.jpg,0.9045717716217041,1205.960205078125,1073.55419921875,207.677001953125,256.5777587890625,2048,1536,207,256
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2323.JPG,IMG_2323.JPG,HFW12-F7_2016_201603220932_IMG_2323.jpg,0.888407289981842,805.4674682617188,884.1871948242188,349.06903076171875,320.57598876953125,2048,1536,349,320
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2325.JPG,IMG_2325.JPG,HFW12-F7_2016_201603220932_IMG_2325.jpg,0.907214343547821,814.9173583984375,751.6800537109375,451.08837890625,424.2659912109375,2048,1536,451,424
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2326.JPG,IMG_2326.JPG,HFW12-F7_2016_201603220932_IMG_2326.jpg,0.8064354658126831,660.5012817382812,1422.7286376953125,508.69476318359375,80.1397705078125,2048,1536,508,80
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2328.JPG,IMG_2328.JPG,HFW12-F7_2016_201603220932_IMG_2328.jpg,0.9456703662872314,653.298828125,423.8097839355469,426.3111572265625,669.140380859375,2048,1536,426,669
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2329.JPG,IMG_2329.JPG,HFW12-F7_2016_201603220932_IMG_2329.jpg,0.8049694895744324,660.6814575195312,1422.7314453125,508.20001220703125,80.0977783203125,2048,1536,508,80
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2331.JPG,IMG_2331.JPG,HFW12-F7_2016_201603220932_IMG_2331.jpg,0.8364402055740356,659.3831176757812,1420.940673828125,512.2870483398438,81.77197265625,2048,1536,512,81
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2332.JPG,IMG_2332.JPG,HFW12-F7_2016_201603220932_IMG_2332.jpg,0.8147059679031372,659.311279296875,1420.602294921875,512.2362060546875,82.19091796875,2048,1536,512,82
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2333.JPG,IMG_2333.JPG,HFW12-F7_2016_201603220932_IMG_2333.jpg,0.8212159872055054,659.6109619140625,1422.60546875,509.3485107421875,80.1470947265625,2048,1536,509,80
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2334.JPG,IMG_2334.JPG,HFW12-F7_2016_201603220932_IMG_2334.jpg,0.9251793026924133,1342.04296875,874.84912109375,703.14892578125,364.775390625,2048,1536,703,364
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2335.JPG,IMG_2335.JPG,HFW12-F7_2016_201603220932_IMG_2335.jpg,0.8421717286109924,660.9137573242188,1422.80078125,508.00885009765625,79.954345703125,2048,1536,508,79
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2336.JPG,IMG_2336.JPG,HFW12-F7_2016_201603220932_IMG_2336.jpg,0.8498721122741699,660.4458618164062,1422.5623779296875,508.32781982421875,80.24365234375,2048,1536,508,80
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2337.JPG,IMG_2337.JPG,HFW12-F7_2016_201603220932_IMG_2337.jpg,0.8319377303123474,660.7697143554688,1422.5244140625,508.30523681640625,80.3111572265625,2048,1536,508,80
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2338.JPG,IMG_2338.JPG,HFW12-F7_2016_201603220932_IMG_2338.jpg,0.8511353731155396,660.7952880859375,1422.689697265625,508.0057373046875,80.0711669921875,2048,1536,508,80
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2339.JPG,IMG_2339.JPG,HFW12-F7_2016_201603220932_IMG_2339.jpg,0.8539254069328308,660.7730102539062,1422.9775390625,507.43157958984375,79.8692626953125,2048,1536,507,79
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2340.JPG,IMG_2340.JPG,HFW12-F7_2016_201603220932_IMG_2340.jpg,0.8474457859992981,660.17822265625,1422.755615234375,508.548828125,80.096923828125,2048,1536,508,80
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2341.JPG,IMG_2341.JPG,HFW12-F7_2016_201603220932_IMG_2341.jpg,0.9439736008644104,1533.0751953125,857.5223388671875,513.62841796875,318.060791015625,2048,1536,513,318
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2342.JPG,IMG_2342.JPG,HFW12-F7_2016_201603220932_IMG_2342.jpg,0.9394832253456116,891.393798828125,977.1451416015625,500.386962890625,337.637939453125,2048,1536,500,337
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2343.JPG,IMG_2343.JPG,HFW12-F7_2016_201603220932_IMG_2343.jpg,0.8224372863769531,660.34423828125,1422.468505859375,509.67041015625,80.175048828125,2048,1536,509,80
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2344.JPG,IMG_2344.JPG,HFW12-F7_2016_201603220932_IMG_2344.jpg,0.8759949207305908,721.8043212890625,705.0709838867188,391.0179443359375,513.4728393554688,2048,1536,391,513
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2345.JPG,IMG_2345.JPG,HFW12-F7_2016_201603220932_IMG_2345.jpg,0.8836569786071777,719.9619140625,574.9239501953125,416.4779052734375,645.3951416015625,2048,1536,416,645
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2346.JPG,IMG_2346.JPG,HFW12-F7_2016_201603220932_IMG_2346.jpg,0.8256126046180725,659.591064453125,1422.07080078125,510.3709716796875,80.6104736328125,2048,1536,510,80
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2347.JPG,IMG_2347.JPG,HFW12-F7_2016_201603220932_IMG_2347.jpg,0.8574729561805725,660.1525268554688,1422.0849609375,508.73175048828125,80.67919921875,2048,1536,508,80
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2348.JPG,IMG_2348.JPG,HFW12-F7_2016_201603220932_IMG_2348.jpg,0.8334797024726868,632.0380859375,261.57244873046875,513.442138671875,750.5391845703125,2048,1536,513,750
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2349.JPG,IMG_2349.JPG,HFW12-F7_2016_201603220932_IMG_2349.jpg,0.8036360144615173,659.8291015625,1419.959716796875,511.7708740234375,82.777099609375,2048,1536,511,82
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2350.JPG,IMG_2350.JPG,HFW12-F7_2016_201603220932_IMG_2350.jpg,0.8440930843353271,660.0581665039062,1422.1865234375,508.58697509765625,80.5313720703125,2048,1536,508,80
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2352.JPG,IMG_2352.JPG,HFW12-F7_2016_201603220932_IMG_2352.jpg,0.830339252948761,659.5021362304688,1420.33251953125,510.55621337890625,82.394287109375,2048,1536,510,82
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2353.JPG,IMG_2353.JPG,HFW12-F7_2016_201603220932_IMG_2353.jpg,0.8488059043884277,662.4547119140625,1423.076171875,505.177978515625,79.6328125,2048,1536,505,79
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2354.JPG,IMG_2354.JPG,HFW12-F7_2016_201603220932_IMG_2354.jpg,0.8151211142539978,659.5905151367188,1420.9813232421875,509.61029052734375,81.8345947265625,2048,1536,509,81
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2355.JPG,IMG_2355.JPG,HFW12-F7_2016_201603220932_IMG_2355.jpg,0.8618651032447815,661.6687622070312,1422.9925537109375,506.08221435546875,79.689453125,2048,1536,506,79
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2356.JPG,IMG_2356.JPG,HFW12-F7_2016_201603220932_IMG_2356.jpg,0.847805380821228,659.899169921875,1421.324462890625,509.1907958984375,81.4610595703125,2048,1536,509,81
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2358.JPG,IMG_2358.JPG,HFW12-F7_2016_201603220932_IMG_2358.jpg,0.8169071674346924,659.2611694335938,1419.25146484375,511.89935302734375,83.569580078125,2048,1536,511,83
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2359.JPG,IMG_2359.JPG,HFW12-F7_2016_201603220932_IMG_2359.jpg,0.8167001605033875,661.4766235351562,1421.08935546875,508.97332763671875,81.675048828125,2048,1536,508,81
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2360.JPG,IMG_2360.JPG,HFW12-F7_2016_201603220932_IMG_2360.jpg,0.8148689270019531,659.466064453125,1419.5853271484375,511.9014892578125,83.1798095703125,2048,1536,511,83
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2363.JPG,IMG_2363.JPG,HFW12-F7_2016_201603220932_IMG_2363.jpg,0.8101522326469421,660.8018188476562,1421.6055908203125,508.49176025390625,81.283447265625,2048,1536,508,81
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2364.JPG,IMG_2364.JPG,HFW12-F7_2016_201603220932_IMG_2364.jpg,0.8376739025115967,660.1245727539062,1421.6866455078125,509.35028076171875,81.114013671875,2048,1536,509,81
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2366.JPG,IMG_2366.JPG,HFW12-F7_2016_201603220932_IMG_2366.jpg,0.8151041269302368,661.2122192382812,1421.9678955078125,507.80487060546875,80.9571533203125,2048,1536,507,80
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2367.JPG,IMG_2367.JPG,HFW12-F7_2016_201603220932_IMG_2367.jpg,0.806736409664154,660.2515258789062,1421.5155029296875,509.41058349609375,81.3690185546875,2048,1536,509,81
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2368.JPG,IMG_2368.JPG,HFW12-F7_2016_201603220932_IMG_2368.jpg,0.8460607528686523,660.5443115234375,1422.095458984375,508.1951904296875,80.721923828125,2048,1536,508,80
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2370.JPG,IMG_2370.JPG,HFW12-F7_2016_201603220932_IMG_2370.jpg,0.8074248433113098,660.3551025390625,1422.2037353515625,508.568603515625,80.6693115234375,2048,1536,508,80
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2371.JPG,IMG_2371.JPG,HFW12-F7_2016_201603220932_IMG_2371.jpg,0.850615382194519,660.5816040039062,1421.607666015625,509.20904541015625,81.16552734375,2048,1536,509,81
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2374.JPG,IMG_2374.JPG,HFW12-F7_2016_201603220932_IMG_2374.jpg,0.8353392481803894,660.16796875,1419.512451171875,511.1488037109375,83.3126220703125,2048,1536,511,83
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2375.JPG,IMG_2375.JPG,HFW12-F7_2016_201603220932_IMG_2375.jpg,0.8395616412162781,660.0709228515625,1420.392333984375,510.60986328125,82.3099365234375,2048,1536,510,82
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2376.JPG,IMG_2376.JPG,HFW12-F7_2016_201603220932_IMG_2376.jpg,0.8236058354377747,660.4164428710938,1420.04833984375,510.40570068359375,82.76513671875,2048,1536,510,82
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2378.JPG,IMG_2378.JPG,HFW12-F7_2016_201603220932_IMG_2378.jpg,0.8222522735595703,660.3613891601562,1420.944091796875,510.13812255859375,81.8800048828125,2048,1536,510,81
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2379.JPG,IMG_2379.JPG,HFW12-F7_2016_201603220932_IMG_2379.jpg,0.8206576108932495,658.6070556640625,1417.68408203125,515.03125,85.1087646484375,2048,1536,515,85
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2380.JPG,IMG_2380.JPG,HFW12-F7_2016_201603220932_IMG_2380.jpg,0.8256587386131287,660.563720703125,1421.05419921875,509.974365234375,81.791015625,2048,1536,509,81
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2381.JPG,IMG_2381.JPG,HFW12-F7_2016_201603220932_IMG_2381.jpg,0.8281008005142212,660.423095703125,1419.9613037109375,510.7198486328125,82.85009765625,2048,1536,510,82
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2382.JPG,IMG_2382.JPG,HFW12-F7_2016_201603220932_IMG_2382.jpg,0.8244228363037109,659.9204711914062,1420.616943359375,510.84197998046875,82.18701171875,2048,1536,510,82
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2383.JPG,IMG_2383.JPG,HFW12-F7_2016_201603220932_IMG_2383.jpg,0.8007113933563232,660.0782470703125,1420.0396728515625,511.96044921875,82.73583984375,2048,1536,511,82
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2384.JPG,IMG_2384.JPG,HFW12-F7_2016_201603220932_IMG_2384.jpg,0.8030570149421692,660.0003662109375,1420.34228515625,511.1109619140625,82.4803466796875,2048,1536,511,82
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2385.JPG,IMG_2385.JPG,HFW12-F7_2016_201603220932_IMG_2385.jpg,0.8446221947669983,660.0321044921875,1420.22607421875,510.8248291015625,82.52294921875,2048,1536,510,82
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2386.JPG,IMG_2386.JPG,HFW12-F7_2016_201603220932_IMG_2386.jpg,0.827614426612854,660.305908203125,1420.568115234375,509.615478515625,82.270263671875,2048,1536,509,82
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2387.JPG,IMG_2387.JPG,HFW12-F7_2016_201603220932_IMG_2387.jpg,0.8265080451965332,659.8259887695312,1420.484130859375,511.17083740234375,82.2281494140625,2048,1536,511,82
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2388.JPG,IMG_2388.JPG,HFW12-F7_2016_201603220932_IMG_2388.jpg,0.8137393593788147,660.39990234375,1420.0150146484375,510.51708984375,82.798095703125,2048,1536,510,82
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2389.JPG,IMG_2389.JPG,HFW12-F7_2016_201603220932_IMG_2389.jpg,0.8305540680885315,659.85546875,1420.68505859375,510.732177734375,82.147216796875,2048,1536,510,82
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2393.JPG,IMG_2393.JPG,HFW12-F7_2016_201603220932_IMG_2393.jpg,0.8322001099586487,660.3739624023438,1420.526611328125,510.40118408203125,82.3043212890625,2048,1536,510,82
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2394.JPG,IMG_2394.JPG,HFW12-F7_2016_201603220932_IMG_2394.jpg,0.8299800157546997,660.2146606445312,1420.4482421875,510.30206298828125,82.3931884765625,2048,1536,510,82
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2395.JPG,IMG_2395.JPG,HFW12-F7_2016_201603220932_IMG_2395.jpg,0.835614800453186,660.0274658203125,1420.2117919921875,510.87255859375,82.6309814453125,2048,1536,510,82
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2396.JPG,IMG_2396.JPG,HFW12-F7_2016_201603220932_IMG_2396.jpg,0.8005860447883606,660.050537109375,1419.62060546875,511.41943359375,83.2532958984375,2048,1536,511,83
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2397.JPG,IMG_2397.JPG,HFW12-F7_2016_201603220932_IMG_2397.jpg,0.8282095193862915,660.280517578125,1420.369140625,510.910888671875,82.453125,2048,1536,510,82
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2399.JPG,IMG_2399.JPG,HFW12-F7_2016_201603220932_IMG_2399.jpg,0.8599848747253418,835.8726806640625,307.96832275390625,507.46923828125,710.1559448242188,2048,1536,507,710
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2400.JPG,IMG_2400.JPG,HFW12-F7_2016_201603220932_IMG_2400.jpg,0.8070994019508362,660.8216552734375,1421.2679443359375,509.45947265625,81.6656494140625,2048,1536,509,81
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2401.JPG,IMG_2401.JPG,HFW12-F7_2016_201603220932_IMG_2401.jpg,0.8644049763679504,841.1369018554688,299.5652160644531,508.97344970703125,720.46923828125,2048,1536,508,720
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2402.JPG,IMG_2402.JPG,HFW12-F7_2016_201603220932_IMG_2402.jpg,0.8574618101119995,659.9656372070312,1421.273193359375,509.42852783203125,81.44140625,2048,1536,509,81
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2403.JPG,IMG_2403.JPG,HFW12-F7_2016_201603220932_IMG_2403.jpg,0.832054615020752,659.9321899414062,1421.053466796875,509.82440185546875,81.676025390625,2048,1536,509,81
HFW12-F7,2016,201603220932,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.22-09.32/IMG_2404.JPG,IMG_2404.JPG,HFW12-F7_2016_201603220932_IMG_2404.jpg,0.832660973072052,660.0179443359375,1420.8890380859375,510.376220703125,81.8782958984375,2048,1536,510,81
